hour_key,mmsi,visit_id,base_date_time,longitude,latitude,sog,cog,heading,vessel_name,imo,call_sign,vessel_type,status,length,width,draft,transceiver,draft_imputed_flag,length_imputed_flag,width_imputed_flag,sog_imputed_flag,cog_imputed_flag,vessel_area,dimension_ratio,draft_to_length_ratio,hour,day_of_week,month,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,is_night_shift,is_gate_hours,distance_to_port,is_in_waiting_area,heading_error,acceleration,time_in_zone_hours,ship_density,avg_port_speed,port_throughput,delay_minutes,wind_speed_10m,wind_gusts_10m,precipitation,weather_code,wave_height,swell_wave_height
2023-08-16 22:00:00,205086000,1,2023-08-17 03:23:47+05,-118.12888,33.52248,6.8,342.6,335,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,25.0955012483249,0,46.2967997737517,-1.73913043478265,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:24:48+05,-118.12951,33.52426,6.5,344.1,335,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,24.8940368402828,0,44.8996060752373,-7.86885245901642,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:25:58+05,-118.13011,33.52626,6.1,345.8,331,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,24.6726368275312,0,43.3373465770636,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:27:08+05,-118.13079,33.52809,5.7,343.0,331,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,24.4642492901538,0,46.2408253054724,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:28:17+05,-118.13136,33.52982,5.4,344.9,327,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,24.2706330551941,0,44.4541370651519,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:29:28+05,-118.13194,33.53148,5.0,341.0,321,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,24.0834345705893,0,48.4582462676407,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:30:37+05,-118.13268,33.53286,4.5,333.8,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.916097673057,0,55.6963697000209,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:31:48+05,-118.13347,33.53415,4.3,332.6,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.7551962008905,0,56.9134335779011,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:32:57+05,-118.13424,33.53536,4.2,332.5,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.6029511719212,0,57.0239903920971,-10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:34:08+05,-118.13499,33.53659,4.1,332.0,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.4496864298882,0,57.5412918314451,-6.76056338028167,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:35:17+05,-118.13573,33.53776,4.0,332.8,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.3026850180783,0,56.7527046673648,-5.21739130434781,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:36:18+05,-118.13635,33.53875,3.9,332.0,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.1785816718738,0,57.5636972230925,-5.90163934426233,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:37:19+05,-118.13697,33.53972,3.9,332.7,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,23.0564136634223,0,56.8720800955666,-3.93442622950818,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:38:27+05,-118.13765,33.54083,3.8,332.9,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.9179632646989,0,56.6877068832085,-3.52941176470589,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:39:38+05,-118.13832,33.54194,3.7,332.4,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.7799727936045,0,57.2055443478564,-3.38028169014088,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:40:48+05,-118.13898,33.54303,3.7,333.6,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.6443762289851,0,56.0228502535647,-3.42857142857142,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:41:58+05,-118.13963,33.54411,3.6,332.5,320,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.5102068771897,0,57.1410091819319,-3.42857142857142,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:43:08+05,-118.14032,33.54512,3.5,327.3,323,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.3809707166435,0,62.3413005066291,-3.42857142857142,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:44:17+05,-118.14094,33.54614,3.6,337.8,326,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.2539777470933,0,51.8574882909459,-1.73913043478263,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:45:18+05,-118.14138,33.54708,3.5,338.2,327,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.1429764024465,0,51.4998694348754,-1.96721311475409,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:46:27+05,-118.14182,33.5482,3.5,343.0,326,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,22.0146113406622,0,46.7685202995379,0.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:47:28+05,-118.14219,33.54914,3.6,343.7,327,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.9068682275649,0,46.1266089281323,0.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:48:38+05,-118.14259,33.55029,3.6,344.2,326,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.7775188470583,0,45.7095574229223,1.71428571428571,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:49:48+05,-118.14301,33.55148,3.6,343.8,327,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.643437125591,0,46.1951446194625,1.71428571428573,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:50:57+05,-118.14338,33.55253,3.6,346.3,326,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.5251977280873,0,43.7716731319589,0.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:51:58+05,-118.14368,33.5535,3.4,342.2,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.4179474354455,0,47.9520612538658,-3.93442622950821,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:53:07+05,-118.14408,33.55461,3.4,341.7,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.2926240271427,0,48.5328623816588,-3.47826086956521,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:54:17+05,-118.1445,33.55568,3.4,341.3,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.1702481335227,0,49.0042251000613,-3.42857142857144,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:55:26+05,-118.14489,33.55674,3.4,343.6,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,21.0502707137639,0,46.7813980074909,0.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:56:37+05,-118.14529,33.55783,3.6,341.9,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,20.9269868665649,0,48.5619038806798,3.38028169014086,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:57:48+05,-118.14579,33.55904,4.0,340.4,324,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,20.7875441312587,0,50.1401131123783,10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 22:00:00,205086000,1,2023-08-17 03:58:58+05,-118.14638,33.56037,4.3,340.0,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,22,4,8,-0.5,0.866025403784438,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,20.6324104353672,0,50.6183717734306,10.0,0.0,40,1.4807855626327,0,,19.4,42.8,0.0,0,0.88,0.36
2023-08-16 23:00:00,205086000,1,2023-08-17 04:00:06+05,-118.14701,33.56173,4.8,338.1,324,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,20.4725556258418,0,52.5936846218028,10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:01:17+05,-118.1478,33.56325,5.3,337.3,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,20.2898663172692,0,53.4600028606522,10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:02:26+05,-118.14868,33.56491,5.7,335.7,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,20.0895640232629,0,55.1299046767351,10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:03:37+05,-118.14964,33.56672,6.1,334.8,324,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,19.8711746594299,0,56.1076174417669,10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:04:48+05,-118.15072,33.56858,6.4,333.9,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,19.6423341546353,0,57.0676695161781,10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:05:57+05,-118.15187,33.57049,6.6,332.8,325,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,19.4054095920686,0,58.2212277572968,10.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:07:08+05,-118.15305,33.57243,6.6,333.7,326,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,19.1642116782236,0,57.3741556611233,8.45070422535213,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:08:18+05,-118.15413,33.57441,6.6,335.9,327,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,18.9240163094511,0,55.2593478736118,3.42857142857132,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:09:28+05,-118.15523,33.5764,6.6,337.9,329,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,18.6819530063405,0,53.3436505468758,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:10:38+05,-118.15619,33.5784,6.6,337.9,330,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,18.4457297713372,0,53.4662946083923,0.0,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:11:47+05,-118.15715,33.58039,6.7,341.2,334,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,18.2105421290193,0,50.290291201736,1.73913043478265,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:12:57+05,-118.1579,33.58252,6.8,344.4,334,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,17.9724015110119,0,47.2962435562341,3.42857142857146,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:14:08+05,-118.1587,33.58466,6.8,346.6,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,17.7311080780638,0,45.2969451312489,3.38028169014083,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:15:17+05,-118.15919,33.58682,6.9,351.7,339,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,17.5034341449606,0,40.4865027272571,3.47826086956521,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
2023-08-16 23:00:00,205086000,1,2023-08-17 04:16:28+05,-118.15964,33.58906,6.9,350.1,338,DORIS,IMO9877781,ONKY,80,0,336,60,11.0,A,0,0,0,0,0,20160,5.6,0.0327380952380952,23,4,8,-0.258819045102522,0.965925826289068,-0.433883739117558,-0.900968867902419,-0.866025403784438,-0.5,0,1,0,17.2707070674641,0,42.4098799910809,1.69014084507046,0.0,40,0.770723306544202,1,,22.0,46.1,0.0,0,0.92,0.34
